,name,rating,price,Total Reviews
185,Avita Magus Intel CDC N3350 12.2 Inch FHD+ IPS Touch Display Pastel Violet Laptop,5.0,"23,500","1
                                    reviews"
186,Avita Magus Intel CDC N3350 12.2 Inch FHD+ IPS Touch Display Charcoal Grey Laptop #NS12T5BD006P,3.0,"24,750","1
                                    reviews"
187,Avita Magus Intel CDC N3350 64GB eMMC + 64GB MMC 12.2 Inch FHD+ IPS Touch Display Steel Blue Laptop #NS12T5BD005P,3.0,"24,750","1
                                    reviews"
188,Avita Magus Intel CDC N3350 64GB eMMC + 64GB MMC	 12.2 Inch FHD+ IPS Touch Display Pastel Violet Laptop #NS12T5BD008P,3.0,"24,750","1
                                    reviews"
189,Avita Magus Intel CDC N3350 64GB eMMC + 64GB MMC 12.2 Inch FHD+ IPS Touch Display Seashell Pink Laptop #NS12T5BD007P,0.0,"24,750",0
190,Avita Essential Intel CDC N4000 14 Inch FHD IPS Display Matt Black Laptop # NE14A2BDC443-MB,0.0,"28,600",0
191,Avita Essential Intel CDC N4000 14 Inch FHD IPS Display Matt White Laptop #NE14A2BDC443-MW,9.5,"28,600","3
                                    reviews"
192,HP 15s-du1087TU Intel CDC N4020 15.6 Inch FHD Display Silver Laptop,0.0,"35,500",0
193,Acer Extensa 15 EX215-22-A789 AMD Athlon 3020E 15.6 Inch FHD AntiGlare Display Black Laptop,5.0,"35,500","1
                                    reviews"
194,Acer Aspire 3 A315-23 AMD Athlon Silver 3050U 15.6 Inch HD Silver Laptop #NX.HVUSI.00A,5.0,"36,000","1
                                    reviews"
195,Dell Inspiron 15-3505 AMD Athlon Silver 3050U 15.6 Inch HD Display Silver Soft Mint Laptop #BULLN315AMD2105257-2Y,7.5,"36,500","2
                                    reviews"
196,Dell Inspiron 15-3505 AMD Athlon Silver 3050U 15.6 Inch HD Display Black Laptop,5.0,"36,500","1
                                    reviews"
197,HP 15s-gr515AU AMD Athlon Silver 3050U 15.6 Inch HD Display Black Laptop #4D4U5PA-2Y,7.5,"37,000","2
                                    reviews"
198,Avita LIBER Intel Core i5 8250U 13.3 Inch FHD IPS Display Matt Black Laptop #7755-AVT-NS13A2BD014P,10.0,"56,700","3
                                    reviews"
199,Dell G7 15-7591 Intel Core i5 9300H 15.6 Inch FHD Display Silver Gaming Laptop,5.0,"85,000","1
                                    reviews"
200,Acer Extensa 15 EX215-52-384M Intel Core i3 1005G1 15.6 Inch FHD Display Black Laptop,12.5,"44,000","4
                                    reviews"
201,Dell Vostro 14 3400 Intel Core i3 1115G4 14 Inch HD Display Black Laptop,15.0,"46,800","11
                                    reviews"
202,Dell Latitude 14-5410 Intel Core i5 10210U 14 Inch FHD Display Grey Laptop,7.5,"81,000","2
                                    reviews"
203,Avita Magus Intel CDC N3350 12.2 Inch FHD+ IPS Touch Display Pastel Violet Laptop,5.0,"23,500","1
                                    reviews"
204,Avita Magus Intel CDC N3350 12.2 Inch FHD+ IPS Touch Display Charcoal Grey Laptop #NS12T5BD006P,3.0,"24,750","1
                                    reviews"
205,Avita Magus Intel CDC N3350 64GB eMMC + 64GB MMC 12.2 Inch FHD+ IPS Touch Display Steel Blue Laptop #NS12T5BD005P,3.0,"24,750","1
                                    reviews"
206,Avita Magus Intel CDC N3350 64GB eMMC + 64GB MMC	 12.2 Inch FHD+ IPS Touch Display Pastel Violet Laptop #NS12T5BD008P,3.0,"24,750","1
                                    reviews"
207,Avita Magus Intel CDC N3350 64GB eMMC + 64GB MMC 12.2 Inch FHD+ IPS Touch Display Seashell Pink Laptop #NS12T5BD007P,0.0,"24,750",0
208,Avita Essential Intel CDC N4000 14 Inch FHD IPS Display Matt Black Laptop # NE14A2BDC443-MB,0.0,"28,600",0
209,Avita Essential Intel CDC N4000 14 Inch FHD IPS Display Matt White Laptop #NE14A2BDC443-MW,9.5,"28,600","3
                                    reviews"
210,HP 15s-du1087TU Intel CDC N4020 15.6 Inch FHD Display Silver Laptop,0.0,"35,500",0
211,Acer Extensa 15 EX215-22-A789 AMD Athlon 3020E 15.6 Inch FHD AntiGlare Display Black Laptop,5.0,"35,500","1
                                    reviews"
212,Acer Aspire 3 A315-23 AMD Athlon Silver 3050U 15.6 Inch HD Silver Laptop #NX.HVUSI.00A,5.0,"36,000","1
                                    reviews"
213,Dell Inspiron 15-3505 AMD Athlon Silver 3050U 15.6 Inch HD Display Silver Soft Mint Laptop #BULLN315AMD2105257-2Y,7.5,"36,500","2
                                    reviews"
214,Dell Inspiron 15-3505 AMD Athlon Silver 3050U 15.6 Inch HD Display Black Laptop,5.0,"36,500","1
                                    reviews"
215,HP 15s-gr515AU AMD Athlon Silver 3050U 15.6 Inch HD Display Black Laptop #4D4U5PA-2Y,7.5,"37,000","2
                                    reviews"
216,Avita LIBER Intel Core i5 8250U 13.3 Inch FHD IPS Display Matt Black Laptop #7755-AVT-NS13A2BD014P,10.0,"56,700","3
                                    reviews"
217,Dell G7 15-7591 Intel Core i5 9300H 15.6 Inch FHD Display Silver Gaming Laptop,5.0,"85,000","1
                                    reviews"
218,Acer Extensa 15 EX215-52-384M Intel Core i3 1005G1 15.6 Inch FHD Display Black Laptop,12.5,"44,000","4
                                    reviews"
219,Dell Vostro 14 3400 Intel Core i3 1115G4 14 Inch HD Display Black Laptop,15.0,"46,800","11
                                    reviews"
220,Dell Latitude 14-5410 Intel Core i5 10210U 14 Inch FHD Display Grey Laptop,7.5,"81,000","2
                                    reviews"
221,Avita Magus Intel CDC N3350 12.2 Inch FHD+ IPS Touch Display Pastel Violet Laptop,5.0,"23,500","1
                                    reviews"
222,Avita Magus Intel CDC N3350 12.2 Inch FHD+ IPS Touch Display Charcoal Grey Laptop #NS12T5BD006P,3.0,"24,750","1
                                    reviews"
223,Avita Magus Intel CDC N3350 64GB eMMC + 64GB MMC 12.2 Inch FHD+ IPS Touch Display Steel Blue Laptop #NS12T5BD005P,3.0,"24,750","1
                                    reviews"
224,Avita Magus Intel CDC N3350 64GB eMMC + 64GB MMC	 12.2 Inch FHD+ IPS Touch Display Pastel Violet Laptop #NS12T5BD008P,3.0,"24,750","1
                                    reviews"
225,Avita Magus Intel CDC N3350 64GB eMMC + 64GB MMC 12.2 Inch FHD+ IPS Touch Display Seashell Pink Laptop #NS12T5BD007P,0.0,"24,750",0
226,Avita Essential Intel CDC N4000 14 Inch FHD IPS Display Matt Black Laptop # NE14A2BDC443-MB,0.0,"28,600",0
227,Avita Essential Intel CDC N4000 14 Inch FHD IPS Display Matt White Laptop #NE14A2BDC443-MW,9.5,"28,600","3
                                    reviews"
228,HP 15s-du1087TU Intel CDC N4020 15.6 Inch FHD Display Silver Laptop,0.0,"35,500",0
229,Acer Extensa 15 EX215-22-A789 AMD Athlon 3020E 15.6 Inch FHD AntiGlare Display Black Laptop,5.0,"35,500","1
                                    reviews"
230,Acer Aspire 3 A315-23 AMD Athlon Silver 3050U 15.6 Inch HD Silver Laptop #NX.HVUSI.00A,5.0,"36,000","1
                                    reviews"
231,Dell Inspiron 15-3505 AMD Athlon Silver 3050U 15.6 Inch HD Display Silver Soft Mint Laptop #BULLN315AMD2105257-2Y,7.5,"36,500","2
                                    reviews"
232,Dell Inspiron 15-3505 AMD Athlon Silver 3050U 15.6 Inch HD Display Black Laptop,5.0,"36,500","1
                                    reviews"
233,HP 15s-gr515AU AMD Athlon Silver 3050U 15.6 Inch HD Display Black Laptop #4D4U5PA-2Y,7.5,"37,000","2
                                    reviews"
234,Avita LIBER Intel Core i5 8250U 13.3 Inch FHD IPS Display Matt Black Laptop #7755-AVT-NS13A2BD014P,10.0,"56,700","3
                                    reviews"
235,Dell G7 15-7591 Intel Core i5 9300H 15.6 Inch FHD Display Silver Gaming Laptop,5.0,"85,000","1
                                    reviews"
236,Acer Extensa 15 EX215-52-384M Intel Core i3 1005G1 15.6 Inch FHD Display Black Laptop,12.5,"44,000","4
                                    reviews"
237,Dell Vostro 14 3400 Intel Core i3 1115G4 14 Inch HD Display Black Laptop,15.0,"46,800","11
                                    reviews"
238,Dell Latitude 14-5410 Intel Core i5 10210U 14 Inch FHD Display Grey Laptop,7.5,"81,000","2
                                    reviews"
239,Avita Magus Intel CDC N3350 12.2 Inch FHD+ IPS Touch Display Pastel Violet Laptop,5.0,"23,500","1
                                    reviews"
240,Avita Magus Intel CDC N3350 12.2 Inch FHD+ IPS Touch Display Charcoal Grey Laptop #NS12T5BD006P,3.0,"24,750","1
                                    reviews"
241,Avita Magus Intel CDC N3350 64GB eMMC + 64GB MMC 12.2 Inch FHD+ IPS Touch Display Steel Blue Laptop #NS12T5BD005P,3.0,"24,750","1
                                    reviews"
242,Avita Magus Intel CDC N3350 64GB eMMC + 64GB MMC	 12.2 Inch FHD+ IPS Touch Display Pastel Violet Laptop #NS12T5BD008P,3.0,"24,750","1
                                    reviews"
243,Avita Magus Intel CDC N3350 64GB eMMC + 64GB MMC 12.2 Inch FHD+ IPS Touch Display Seashell Pink Laptop #NS12T5BD007P,0.0,"24,750",0
244,Avita Essential Intel CDC N4000 14 Inch FHD IPS Display Matt Black Laptop # NE14A2BDC443-MB,0.0,"28,600",0
245,Avita Essential Intel CDC N4000 14 Inch FHD IPS Display Matt White Laptop #NE14A2BDC443-MW,9.5,"28,600","3
                                    reviews"
246,HP 15s-du1087TU Intel CDC N4020 15.6 Inch FHD Display Silver Laptop,0.0,"35,500",0
247,Acer Extensa 15 EX215-22-A789 AMD Athlon 3020E 15.6 Inch FHD AntiGlare Display Black Laptop,5.0,"35,500","1
                                    reviews"
248,Acer Aspire 3 A315-23 AMD Athlon Silver 3050U 15.6 Inch HD Silver Laptop #NX.HVUSI.00A,5.0,"36,000","1
                                    reviews"
249,Dell Inspiron 15-3505 AMD Athlon Silver 3050U 15.6 Inch HD Display Silver Soft Mint Laptop #BULLN315AMD2105257-2Y,7.5,"36,500","2
                                    reviews"
250,Dell Inspiron 15-3505 AMD Athlon Silver 3050U 15.6 Inch HD Display Black Laptop,5.0,"36,500","1
                                    reviews"
251,HP 15s-gr515AU AMD Athlon Silver 3050U 15.6 Inch HD Display Black Laptop #4D4U5PA-2Y,7.5,"37,000","2
                                    reviews"
252,Avita LIBER Intel Core i5 8250U 13.3 Inch FHD IPS Display Matt Black Laptop #7755-AVT-NS13A2BD014P,10.0,"56,700","3
                                    reviews"
253,Dell G7 15-7591 Intel Core i5 9300H 15.6 Inch FHD Display Silver Gaming Laptop,5.0,"85,000","1
                                    reviews"
254,Acer Extensa 15 EX215-52-384M Intel Core i3 1005G1 15.6 Inch FHD Display Black Laptop,12.5,"44,000","4
                                    reviews"
255,Dell Vostro 14 3400 Intel Core i3 1115G4 14 Inch HD Display Black Laptop,15.0,"46,800","11
                                    reviews"
256,Dell Latitude 14-5410 Intel Core i5 10210U 14 Inch FHD Display Grey Laptop,7.5,"81,000","2
                                    reviews"
257,Avita Magus Intel CDC N3350 12.2 Inch FHD+ IPS Touch Display Pastel Violet Laptop,5.0,"23,500","1
                                    reviews"
258,Avita Magus Intel CDC N3350 12.2 Inch FHD+ IPS Touch Display Charcoal Grey Laptop #NS12T5BD006P,3.0,"24,750","1
                                    reviews"
259,Avita Magus Intel CDC N3350 64GB eMMC + 64GB MMC 12.2 Inch FHD+ IPS Touch Display Steel Blue Laptop #NS12T5BD005P,3.0,"24,750","1
                                    reviews"
260,Avita Magus Intel CDC N3350 64GB eMMC + 64GB MMC	 12.2 Inch FHD+ IPS Touch Display Pastel Violet Laptop #NS12T5BD008P,3.0,"24,750","1
                                    reviews"
261,Avita Magus Intel CDC N3350 64GB eMMC + 64GB MMC 12.2 Inch FHD+ IPS Touch Display Seashell Pink Laptop #NS12T5BD007P,0.0,"24,750",0
262,Avita Essential Intel CDC N4000 14 Inch FHD IPS Display Matt Black Laptop # NE14A2BDC443-MB,0.0,"28,600",0
263,Avita Essential Intel CDC N4000 14 Inch FHD IPS Display Matt White Laptop #NE14A2BDC443-MW,9.5,"28,600","3
                                    reviews"
264,HP 15s-du1087TU Intel CDC N4020 15.6 Inch FHD Display Silver Laptop,0.0,"35,500",0
265,Acer Extensa 15 EX215-22-A789 AMD Athlon 3020E 15.6 Inch FHD AntiGlare Display Black Laptop,5.0,"35,500","1
                                    reviews"
266,Acer Aspire 3 A315-23 AMD Athlon Silver 3050U 15.6 Inch HD Silver Laptop #NX.HVUSI.00A,5.0,"36,000","1
                                    reviews"
267,Dell Inspiron 15-3505 AMD Athlon Silver 3050U 15.6 Inch HD Display Silver Soft Mint Laptop #BULLN315AMD2105257-2Y,7.5,"36,500","2
                                    reviews"
268,Dell Inspiron 15-3505 AMD Athlon Silver 3050U 15.6 Inch HD Display Black Laptop,5.0,"36,500","1
                                    reviews"
269,HP 15s-gr515AU AMD Athlon Silver 3050U 15.6 Inch HD Display Black Laptop #4D4U5PA-2Y,7.5,"37,000","2
                                    reviews"
270,Avita LIBER Intel Core i5 8250U 13.3 Inch FHD IPS Display Matt Black Laptop #7755-AVT-NS13A2BD014P,10.0,"56,700","3
                                    reviews"
271,Dell G7 15-7591 Intel Core i5 9300H 15.6 Inch FHD Display Silver Gaming Laptop,5.0,"85,000","1
                                    reviews"
272,Acer Extensa 15 EX215-52-384M Intel Core i3 1005G1 15.6 Inch FHD Display Black Laptop,12.5,"44,000","4
                                    reviews"
273,Dell Vostro 14 3400 Intel Core i3 1115G4 14 Inch HD Display Black Laptop,15.0,"46,800","11
                                    reviews"
274,Dell Latitude 14-5410 Intel Core i5 10210U 14 Inch FHD Display Grey Laptop,7.5,"81,000","2
                                    reviews"
275,Avita Magus Intel CDC N3350 12.2 Inch FHD+ IPS Touch Display Pastel Violet Laptop,5.0,"23,500","1
                                    reviews"
276,Avita Magus Intel CDC N3350 12.2 Inch FHD+ IPS Touch Display Charcoal Grey Laptop #NS12T5BD006P,3.0,"24,750","1
                                    reviews"
277,Avita Magus Intel CDC N3350 64GB eMMC + 64GB MMC 12.2 Inch FHD+ IPS Touch Display Steel Blue Laptop #NS12T5BD005P,3.0,"24,750","1
                                    reviews"
278,Avita Magus Intel CDC N3350 64GB eMMC + 64GB MMC	 12.2 Inch FHD+ IPS Touch Display Pastel Violet Laptop #NS12T5BD008P,3.0,"24,750","1
                                    reviews"
279,Avita Magus Intel CDC N3350 64GB eMMC + 64GB MMC 12.2 Inch FHD+ IPS Touch Display Seashell Pink Laptop #NS12T5BD007P,0.0,"24,750",0
280,Avita Essential Intel CDC N4000 14 Inch FHD IPS Display Matt Black Laptop # NE14A2BDC443-MB,0.0,"28,600",0
281,Avita Essential Intel CDC N4000 14 Inch FHD IPS Display Matt White Laptop #NE14A2BDC443-MW,9.5,"28,600","3
                                    reviews"
282,HP 15s-du1087TU Intel CDC N4020 15.6 Inch FHD Display Silver Laptop,0.0,"35,500",0
283,Acer Extensa 15 EX215-22-A789 AMD Athlon 3020E 15.6 Inch FHD AntiGlare Display Black Laptop,5.0,"35,500","1
                                    reviews"
284,Acer Aspire 3 A315-23 AMD Athlon Silver 3050U 15.6 Inch HD Silver Laptop #NX.HVUSI.00A,5.0,"36,000","1
                                    reviews"
285,Dell Inspiron 15-3505 AMD Athlon Silver 3050U 15.6 Inch HD Display Silver Soft Mint Laptop #BULLN315AMD2105257-2Y,7.5,"36,500","2
                                    reviews"
286,Dell Inspiron 15-3505 AMD Athlon Silver 3050U 15.6 Inch HD Display Black Laptop,5.0,"36,500","1
                                    reviews"
287,HP 15s-gr515AU AMD Athlon Silver 3050U 15.6 Inch HD Display Black Laptop #4D4U5PA-2Y,7.5,"37,000","2
                                    reviews"
288,Avita LIBER Intel Core i5 8250U 13.3 Inch FHD IPS Display Matt Black Laptop #7755-AVT-NS13A2BD014P,10.0,"56,700","3
                                    reviews"
289,Dell G7 15-7591 Intel Core i5 9300H 15.6 Inch FHD Display Silver Gaming Laptop,5.0,"85,000","1
                                    reviews"
290,Acer Extensa 15 EX215-52-384M Intel Core i3 1005G1 15.6 Inch FHD Display Black Laptop,12.5,"44,000","4
                                    reviews"
291,Dell Vostro 14 3400 Intel Core i3 1115G4 14 Inch HD Display Black Laptop,15.0,"46,800","11
                                    reviews"
292,Dell Latitude 14-5410 Intel Core i5 10210U 14 Inch FHD Display Grey Laptop,7.5,"81,000","2
                                    reviews"
293,Avita Magus Intel CDC N3350 12.2 Inch FHD+ IPS Touch Display Pastel Violet Laptop,5.0,"23,500","1
                                    reviews"
294,Avita Magus Intel CDC N3350 12.2 Inch FHD+ IPS Touch Display Charcoal Grey Laptop #NS12T5BD006P,3.0,"24,750","1
                                    reviews"
295,Avita Magus Intel CDC N3350 64GB eMMC + 64GB MMC 12.2 Inch FHD+ IPS Touch Display Steel Blue Laptop #NS12T5BD005P,3.0,"24,750","1
                                    reviews"
296,Avita Magus Intel CDC N3350 64GB eMMC + 64GB MMC	 12.2 Inch FHD+ IPS Touch Display Pastel Violet Laptop #NS12T5BD008P,3.0,"24,750","1
                                    reviews"
297,Avita Magus Intel CDC N3350 64GB eMMC + 64GB MMC 12.2 Inch FHD+ IPS Touch Display Seashell Pink Laptop #NS12T5BD007P,0.0,"24,750",0
298,Avita Essential Intel CDC N4000 14 Inch FHD IPS Display Matt Black Laptop # NE14A2BDC443-MB,0.0,"28,600",0
299,Avita Essential Intel CDC N4000 14 Inch FHD IPS Display Matt White Laptop #NE14A2BDC443-MW,9.5,"28,600","3
                                    reviews"
300,HP 15s-du1087TU Intel CDC N4020 15.6 Inch FHD Display Silver Laptop,0.0,"35,500",0
301,Acer Extensa 15 EX215-22-A789 AMD Athlon 3020E 15.6 Inch FHD AntiGlare Display Black Laptop,5.0,"35,500","1
                                    reviews"
302,Acer Aspire 3 A315-23 AMD Athlon Silver 3050U 15.6 Inch HD Silver Laptop #NX.HVUSI.00A,5.0,"36,000","1
                                    reviews"
303,Dell Inspiron 15-3505 AMD Athlon Silver 3050U 15.6 Inch HD Display Silver Soft Mint Laptop #BULLN315AMD2105257-2Y,7.5,"36,500","2
                                    reviews"
304,Dell Inspiron 15-3505 AMD Athlon Silver 3050U 15.6 Inch HD Display Black Laptop,5.0,"36,500","1
                                    reviews"
305,HP 15s-gr515AU AMD Athlon Silver 3050U 15.6 Inch HD Display Black Laptop #4D4U5PA-2Y,7.5,"37,000","2
                                    reviews"
306,Avita LIBER Intel Core i5 8250U 13.3 Inch FHD IPS Display Matt Black Laptop #7755-AVT-NS13A2BD014P,10.0,"56,700","3
                                    reviews"
307,Dell G7 15-7591 Intel Core i5 9300H 15.6 Inch FHD Display Silver Gaming Laptop,5.0,"85,000","1
                                    reviews"
308,Acer Extensa 15 EX215-52-384M Intel Core i3 1005G1 15.6 Inch FHD Display Black Laptop,12.5,"44,000","4
                                    reviews"
309,Dell Vostro 14 3400 Intel Core i3 1115G4 14 Inch HD Display Black Laptop,15.0,"46,800","11
                                    reviews"
310,Dell Latitude 14-5410 Intel Core i5 10210U 14 Inch FHD Display Grey Laptop,7.5,"81,000","2
                                    reviews"
311,Avita Magus Intel CDC N3350 12.2 Inch FHD+ IPS Touch Display Pastel Violet Laptop,5.0,"23,500","1
                                    reviews"
312,Avita Magus Intel CDC N3350 12.2 Inch FHD+ IPS Touch Display Charcoal Grey Laptop #NS12T5BD006P,3.0,"24,750","1
                                    reviews"
313,Avita Magus Intel CDC N3350 64GB eMMC + 64GB MMC 12.2 Inch FHD+ IPS Touch Display Steel Blue Laptop #NS12T5BD005P,3.0,"24,750","1
                                    reviews"
314,Avita Magus Intel CDC N3350 64GB eMMC + 64GB MMC	 12.2 Inch FHD+ IPS Touch Display Pastel Violet Laptop #NS12T5BD008P,3.0,"24,750","1
                                    reviews"
315,Avita Magus Intel CDC N3350 64GB eMMC + 64GB MMC 12.2 Inch FHD+ IPS Touch Display Seashell Pink Laptop #NS12T5BD007P,0.0,"24,750",0
316,Avita Essential Intel CDC N4000 14 Inch FHD IPS Display Matt Black Laptop # NE14A2BDC443-MB,0.0,"28,600",0
317,Avita Essential Intel CDC N4000 14 Inch FHD IPS Display Matt White Laptop #NE14A2BDC443-MW,9.5,"28,600","3
                                    reviews"
318,HP 15s-du1087TU Intel CDC N4020 15.6 Inch FHD Display Silver Laptop,0.0,"35,500",0
319,Acer Extensa 15 EX215-22-A789 AMD Athlon 3020E 15.6 Inch FHD AntiGlare Display Black Laptop,5.0,"35,500","1
                                    reviews"
320,Acer Aspire 3 A315-23 AMD Athlon Silver 3050U 15.6 Inch HD Silver Laptop #NX.HVUSI.00A,5.0,"36,000","1
                                    reviews"
321,Dell Inspiron 15-3505 AMD Athlon Silver 3050U 15.6 Inch HD Display Silver Soft Mint Laptop #BULLN315AMD2105257-2Y,7.5,"36,500","2
                                    reviews"
322,Dell Inspiron 15-3505 AMD Athlon Silver 3050U 15.6 Inch HD Display Black Laptop,5.0,"36,500","1
                                    reviews"
323,HP 15s-gr515AU AMD Athlon Silver 3050U 15.6 Inch HD Display Black Laptop #4D4U5PA-2Y,7.5,"37,000","2
                                    reviews"
